"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"010129","010129",4/1/2016,"01-APR-16",3/31/2017,"31-MAR-17","As Submitted","NORTH BALDWIN INFIRMARY                 ","1815 HAND AVENUE                        ","1409                                    ","BAY MINETTE                             ","AL                                      ","36507                                   ","BALDWIN                                 ",,,,90591,,,0.119999997317791,,,55,20075,1980,1313,6289,,769.010009765625,,521,655,1817,,,,,,344,
"010130","010130",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","Amended","ST. VINCENTS ST. CLAIR                  ","7063 VETERANS PARKWAY                   ",,"PELL CITY                               ","AL                                      ","35125                                   ","ST. CLAIR                               ",,,,,,,,,,40,14600,2798,407,7421,,158.020004272461,,676,111,1827,,,,,,,
"010131","010131",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","CRESTWOOD MEDICAL CENTER                ","ONE HOSPITAL DRIVE                      ",,"HUNTSVILLE                              ","AL                                      ","35801-                                  ","MADISON                                 ",,,,395353,,,0.0430999994277954,,,176,64050,18894,3112,45882,,1021.07000732422,,4182,1005,11152,,,,,,,
"010138","010138",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","HILL HOSPITAL OF SUMTER COUNTY          ","751 DERBY DRIVE                         ",,"YORK                                    ","AL                                      ","36925                                   ","SUMTER                                  ",,,,16816,,,0.119999997317791,,,33,12078,1617,1698,3746,,46.2099990844727,,256,163,555,,,,,,,
"010139","010139",10/3/2015,"03-OCT-15",12/31/2015,"31-DEC-15","Settled","BROOKWOOD MEDICAL CENTER                ","2010 BROOKWOOD MEDICAL CENTER DRIVE     ",,"BIRMINGHAM                              ","AL                                      ","35209                                   ","JEFFERSON                               ",,,,134685,,,0.0566999986767769,,,406,36540,5573,3154,21401,,1345.98999023438,,1217,360,4782,2,6,,254,,1087,181
"010139","010139",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","BROOKWOOD BAPTIST MEDICAL CENTER        ","2010 BROOKWOOD MEDICAL CENTER DRIVE     ",,"BIRMINGHAM                              ","AL                                      ","35209                                   ","JEFFERSON                               ",,,,775293,,,0.0724000036716461,,,422,154452,25368,14802,88854,,1372.67004394531,,5146,1591,19062,7,30,,808,11,4459,756
"010144","010144",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","SPRINGHILL MEMORIAL HOSPITAL            ","3719 DAUPHIN STREET                     ",,"MOBILE                                  ","AL                                      ","36608                                   ","MOBILE                                  ",,,,333562,,,0.050500001758337,,,186,68076,18761,5263,56853,,996.469970703125,,3232,1044,10642,,,,,,,212
"010146","010146",10/1/2015,"01-OCT-15",9/30/2016,"30-SEP-16","As Submitted","JACKSONVILLE MEDICAL CENTER             ","1701 PELHAM ROAD SOUTH                  ",,"JACKSONVILLE                            ","AL                                      ","36265                                   ","CALHOUN                                 ",,,,41238,,,0.119999997317791,,,38,13908,1298,610,3306,,139.419998168945,,333,130,853,,,,14,,224,
"010148","010148",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","EVERGREEN MEDICAL CENTER                ","101 CRESTVIEW AVENUE                    ",,"EVERGREEN                               ","AL                                      ","36401-                                  ","CONECUH                                 ",,,,144206,,,0.171299993991852,,,44,16104,2835,915,5031,,104.099998474121,,813,356,1622,,,,,,,
"010149","010149",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","BAPTIST MEDICAL CENTER EAST             ","400 TAYLOR ROAD                         ",,"MONTGOMERY                              ","AL                                      ","36117-                                  ","MONTGOMERY                              ",,,,690865,,,0.218400001525879,,,176,64240,10365,16759,52206,,806.039978027344,,1941,4677,10067,,,,,,,
"010150","010150",2/1/2016,"01-FEB-16",1/31/2017,"31-JAN-17","As Submitted","LV STABLER MEMORIAL HOSPITAL            ","29 LV STABLER DRIVE                     ",,"GREENVILLE                              ","AL                                      ","36037                                   ","BUTLER                                  ",,,,55318,,,0.089699998497963,,,44,16104,1796,293,2983,,123.430000305176,,485,127,869,,,,,,183,
"010157","010157",4/1/2016,"01-APR-16",3/31/2017,"31-MAR-17","As Submitted","SHOALS HOSPITAL                         ","201 W AVALON AVE.                       ","3359                                    ","MUSCLE SHOALS                           ","AL                                      ","35661                                   ","COLBERT                                 ",,,,57684,,,0.0588000006973743,,,122,44530,3173,587,5888,,200.919998168945,,743,154,1444,1,,,4,6,368,778
"010158","010158",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","RUSSELLVILLE HOSPITAL                   ","P O BOX 1089                            ",,"RUSSELLVILLE                            ","AL                                      ","35653                                   ","FRANKLIN                                ",,,,180090,,,0.162799999117851,,,92,33672,4292,1024,6915,,186.309997558594,,925,240,1868,31,,,,,,
"010164","010164",8/1/2016,"01-AUG-16",7/31/2017,"31-JUL-17","As Submitted","COOSA VALLEY MEDICAL CENTER             ","315 WEST HICKORY STREET                 ",,"SYLACAUGA                               ","AL                                      ","35150                                   ","TALLADEGA                               ",,,,307726,,,0.190099999308586,,,122,44530,5090,2675,13464,,381.369995117188,,1093,790,3074,,,,,,263,
"010168","010168",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","JACK HUGHSTON MEMORIAL HOSPITAL         ","4401 RIVER CHASE DRIVE                  ",,"PHENIX CITY                             ","AL                                      ","36867                                   ","RUSSELL                                 ",844059,,,,,,,341957,73147,47,17202,3206,163,6928,6.32999992370605,261.089996337891,,1075,45,2510,10,,,,,,
"010169","010169",10/1/2015,"01-OCT-15",9/30/2016,"30-SEP-16","As Submitted","ATMORE COMMUNITY HOSPITAL               ","401 MEDICAL PARK DRIVE                  ",,"ATMORE                                  ","AL                                      ","36502                                   ","ESCAMBIA                                ",,,,43718,,,0.0637999996542931,,,49,17934,2823,413,5259,,137,,587,140,1429,,,,,,,
"011300","011300",10/1/2015,"01-OCT-15",9/30/2016,"30-SEP-16","As Submitted","WASHINGTON COUNTY HOSPITAL              ","ST. STEPHENS AVENUE                     ","1299                                    ","CHATOM                                  ","AL                                      ","36518-                                  ","WASHINGTON                              ",,,,,,,,,,15,5490,2193,42,2618,,94,,87,10,128,,,,,,,
"011302","011302",10/1/2015,"01-OCT-15",9/30/2016,"30-SEP-16","Settled","RED BAY HOSPITAL                        ","211 HOSPITAL ROAD                       ","490                                     ","RED BAY                                 ","AL                                      ","35582-                                  ","FRANKLIN                                ",,,,,,,,,,25,9150,2678,92,3141,,73.3099975585938,,148,30,413,,,,,,,
"011304","011304",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","CHOCTAW GENERAL HOSPITAL                ","401 VANITY FAIR LANE                    ","618                                     ","BUTLER                                  ","AL                                      ","36904                                   ","BUTLER                                  ",,,,,,,,,,25,9150,1708,18,1982,,76.0299987792969,,50,5,85,,,,,,,
"011305","011305",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","ST. VINCENTS BLOUNT                     ","150 GILBREATH DRIVE                     ","1000                                    ","ONEONTA                                 ","AL                                      ","35121-                                  ","BLOUNT                                  ",,,,,,,,,,25,9125,1952,154,4704,,129.960006713867,,258,78,699,,,,,,,
"012006","012006",4/1/2016,"01-APR-16",3/31/2017,"31-MAR-17","As Submitted","INFIRMARY LTAC HOSPITAL                 ","5644 GIRBY ROAD                         ",,"MOBILE                                  ","AL                                      ","36693-                                  ","MOBILE                                  ",,,,,,,,,,22,8030,4096,,6739,,49.75,,141,,259,,,,,,,
"012007","012007",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","NOLAND HOSPITAL MONTGOMERY II           ","1725 PINE STREET 5TH FLOOR              ",,"MONTGOMERY                              ","AL                                      ","36106                                   ","MONTGOMERY                              ",,,,,,,,,,65,23725,4799,,7229,,50.2000007629395,,195,,282,,,,,,,
"012008","012008",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Settled","SSH - BIRMINGHAM                        ","2010 BROOKWOOD MEDICAL CENTER DRIVE     ","3RD FLOOR                               ","BIRMINGHAM                              ","AL                                      ","35213                                   ","JEFFERSON                               ",,,,,,,,,,38,13870,4550,,8482,,86.6699981689453,,173,,292,,,,,,,
"012009","012009",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","NOLAND HOSPITAL BIRMINGHAM II           ","50 MEDICAL PARK EAST  8TH FLOOR         ",,"BIRMINGHAM                              ","AL                                      ","35235                                   ","JEFFERSON                               ",,,,,,,,,,45,16425,5918,,8439,,53,,238,,328,,,,,,,
"012010","012010",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","NOLAND HOSPITAL DOTHAN II               ","1180 ROSS CLARK CIRCLE 4TH FLOOR        ",,"DOTHAN                                  ","AL                                      ","36301                                   ","HOUSTON                                 ",,,,,,,,,,38,13870,7645,,8464,,57,,306,,337,,,,,,,
"012011","012011",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","NOLAND HOSPITAL ANNISTON II             ","400 E. 10TH STREET 4TH FLOOR            ",,"ANNISTON                                ","AL                                      ","36207-4716                              ","CALHOUN                                 ",,,,,,,,,,38,13870,6631,,7584,,46.7999992370605,,284,,320,,,,,,,
"012012","012012",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","NOLAND HOSPITAL TUSCALOOSA II           ","809 UNIVERSITY BLVD E. 4TH FLOOR        ",,"TUSCALOOSA                              ","AL                                      ","35402-0284                              ","TUSCALOOSA                              ",,,,,,,,,,32,11680,6478,,7648,,48,,253,,290,,,,,,,
