"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"010146","010146",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","JACKSONVILLE MEDICAL CENTER             ","1701 PELHAM ROAD SOUTH                  ",,"JACKSONVILLE                            ","AL                                      ","36265                                   ","CALHOUN                                 ",,,,30941,,,0.0970000028610229,,,33,12045,1396,497,3351,,125.199996948242,,313,125,791,,,,19,,368,
"010148","010148",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","EVERGREEN MEDICAL CENTER                ","101 CRESTVIEW AVENUE                    ",,"EVERGREEN                               ","AL                                      ","36401-                                  ","CONECUH                                 ",,,,130527,,,0.149900004267693,,,44,16060,2578,827,4939,,107.430000305176,,781,337,1598,,,,,,,
"010149","010149",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","BAPTIST MEDICAL CENTER EAST             ","400 TAYLOR ROAD                         ",,"MONTGOMERY                              ","AL                                      ","36117-                                  ","MONTGOMERY                              ",,,,649801,,,0.223800003528595,,,176,64240,9016,18123,51582,,832.760009765625,,1760,3228,10661,,,,,,,
"010150","010150",2/1/2017,"01-FEB-17",10/31/2017,"31-OCT-17","As Submitted","LV STABLER MEMORIAL HOSPITAL            ","29 LV STABLER DRIVE                     ",,"GREENVILLE                              ","AL                                      ","36037                                   ","BUTLER                                  ",,,,31394,,,0.0782999992370605,,,33,12012,1135,226,1990,,86.2600021362305,,298,71,583,,,,6,,165,
"010157","010157",4/1/2017,"01-APR-17",3/31/2018,"31-MAR-18","As Submitted","SHOALS HOSPITAL                         ","201 W AVALON AVE.                       ","3359                                    ","MUSCLE SHOALS                           ","AL                                      ","35661                                   ","COLBERT                                 ",,,,34076,,,0.0526000000536442,,,122,44530,2107,301,4156,,188.110000610352,,511,80,1027,1,,,,4,362,763
"010158","010158",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","RUSSELLVILLE HOSPITAL                   ","P O BOX 1089                            ",,"RUSSELLVILLE                            ","AL                                      ","35653                                   ","FRANKLIN                                ",,,,147671,,,0.12559999525547,,,92,33580,4254,879,6790,,176.039993286133,,897,233,1754,,,,,,,
"010168","010168",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","JACK HUGHSTON MEMORIAL HOSPITAL         ","4401 RIVER CHASE DRIVE                  ",,"PHENIX CITY                             ","AL                                      ","36867                                   ","RUSSELL                                 ",1031852,,,,,,,453687,111820,47,17155,2562,169,6227,9.03999996185303,271.869995117188,,948,43,2492,,,,,,,
"010169","010169",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","ATMORE COMMUNITY HOSPITAL               ","401 MEDICAL PARK DRIVE                  ",,"ATMORE                                  ","AL                                      ","36502                                   ","ESCAMBIA                                ",,,,28579,,,0.0549000017344952,,,49,17885,2270,369,4655,,126.300003051758,,432,102,1189,,,,,,,
"010173","010173",12/7/2016,"07-DEC-16",6/30/2017,"30-JUN-17","As Submitted","ST. VINCENTS CHILTON                    ","2030 LAY DAM ROAD                       ",,"CLANTON                                 ","AL                                      ","35045                                   ","CHILTON                                 ",,,,,,,,,,26,5356,661,216,2680,,114.290000915527,,159,62,730,,,,,,,
"010173","010173",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","ST. VINCENTS CHILTON                    ","2030 LAY DAM ROAD                       ",,"CLANTON                                 ","AL                                      ","35045                                   ","CHILTON                                 ",,,,,,,,,,26,9490,621,277,2516,,175.990005493164,,168,93,742,,,,,,,
"011300","011300",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","WASHINGTON COUNTY HOSPITAL              ","ST. STEPHENS AVENUE                     ","1299                                    ","CHATOM                                  ","AL                                      ","36518-                                  ","WASHINGTON                              ",,,,,,,,,,15,5490,1736,50,2195,,90,,77,20,127,,,,,,,
"011302","011302",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","Amended","RED BAY HOSPITAL                        ","211 HOSPITAL ROAD                       ","490                                     ","RED BAY                                 ","AL                                      ","35582-                                  ","FRANKLIN                                ",,,,,,,,,,25,9125,2332,140,3246,,82.2600021362305,,303,37,442,,,,,,,
"011304","011304",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","CHOCTAW GENERAL HOSPITAL                ","401 VANITY FAIR LANE                    ","618                                     ","BUTLER                                  ","AL                                      ","36904                                   ","BUTLER                                  ",,,,,,,,,,25,9125,1729,18,2122,,73.8199996948242,,44,6,72,,,,,,,
"011305","011305",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","ST. VINCENTS BLOUNT                     ","150 GILBREATH DRIVE                     ","1000                                    ","ONEONTA                                 ","AL                                      ","35121-                                  ","BLOUNT                                  ",,,,,,,,,,25,9125,2073,192,4829,,130.970001220703,,213,59,914,,,,,,,
"012006","012006",4/1/2017,"01-APR-17",3/31/2018,"31-MAR-18","As Submitted","INFIRMARY LTAC HOSPITAL                 ","5 MOBILE INFIRMARY CIRCLE               ","2144                                    ","MOBILE                                  ","AL                                      ","36607                                   ","MOBILE                                  ",,,,,,,,,,22,8030,4288,,7564,,52.4799995422363,,156,,287,,,,,,,
"012014","012014",5/1/2017,"01-MAY-17",4/30/2018,"30-APR-18","As Submitted","NORTH ALABAMA SPECIALTY HOSPITAL        ","700 WEST MARKET STREET 2ND FLOOR        ",,"ATHENS                                  ","AL                                      ","35611                                   ","LIMESTONE COUNTY                        ",,,,,,,,,,31,11315,4364,,5683,,46,,175,,231,,,,,,,
"013025","013025",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","HEALTHSOUTH LAKESHORE REHABILITATION    ","3800 RIDGEWAY DRIVE                     ",,"BIRMINGHAM                              ","AL                                      ","35209                                   ","JEFFERSON                               ",,,,,,,,,,100,36500,17897,1852,31904,,305.970001220703,,1539,159,2704,14,,,,,,
"013028","013028",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","HEALTHSOUTH REHABILITATION HOSPITAL     ","4465 NARROW LANE ROAD                   ",,"MONTGOMERY                              ","AL                                      ","36116                                   ","MONTGOMERY                              ",,,,,,,,,,70,25550,13835,,22996,,201.360000610352,,1144,,1885,14,,,,,,
"013029","013029",6/1/2017,"01-JUN-17",5/31/2018,"31-MAY-18","As Submitted","ENCOMPASS HEALTH REHABILITATION HOSP    ","107 GOVERNORS DRIVE SW                  ",,"HUNTSVILLE                              ","AL                                      ","35801                                   ","MADISON                                 ",,,,,,,,,,70,25550,13987,,24441,,194.949996948242,,1054,,1855,9,,,,,,
"013030","013030",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","HEALTHSOUTH REHABILITATION HOSPITAL     ","6 EAST MAIN STREET                      ",,"DOTHAN                                  ","AL                                      ","36301                                   ","HOUSTON                                 ",,,,,,,,,,51,18615,14142,,18111,,154.690002441406,,1163,,1491,8,,,,,,
"013032","013032",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","HEALTHSOUTH REHABILITATION HOSPITAL     ","801 GOODYEAR AVENUE                     ",,"GADSDEN                                 ","AL                                      ","35903                                   ","ETOWAH                                  ",,,,,,,,,,44,16060,9457,,14157,,134.779998779297,,751,,1137,2,,,,,,
"013033","013033",6/1/2017,"01-JUN-17",5/31/2018,"31-MAY-18","As Submitted","REGIONAL REHABILITATION HOSPITAL        ","3715 US HIGHWAY 431 N                   ",,"PHENIX CITY                             ","AL                                      ","36867-2363                              ","RUSSELL                                 ",,,,,,,,,,58,19910,13783,,17910,,156.020004272461,,1134,,1450,4,,,,,,
"013300","013300",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","THE CHILDRENS HOSPITAL OF ALABAMA       ","1600 7TH AVENUE SOUTH                   ",,"BIRMINGHAM                              ","AL                                      ","35233                                   ","JEFFERSON                               ",,,,,,,,,8460,339,124089,630,58528,92224,122.900001525879,4219,23.7999992370605,120,10156,15548,,,,,,,
"013301","013301",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","USA CHILDRENS AND WOMENS HOSPITAL       ","1700 CENTER STREET                      ",,"MOBILE                                  ","AL                                      ","36604                                   ","MOBILE                                  ",,,,,,,,,33348,270,98550,429,46498,59920,65.7900009155273,1030.10998535156,,104,6437,9136,,,,,,,
"014000","014000",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","HILL CREST HOSPITAL                     ","6869 FIFTH AVENUE SOUTH                 ",,"BIRMINGHAM                              ","AL                                      ","35212                                   ",,,,,,,,,,,72,26280,882,,23186,,216.850006103516,,41,,884,,,,,,,
"014006","014006",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","MOUNTAIN VIEW HOSPITAL                  ","3001 SCENIC HIGHWAY                     ",,"GADSDEN                                 ","AL                                      ","35901                                   ","ETOWAH                                  ",,,,,,,,,,68,24888,748,5902,9743,,172.380004882812,,84,455,1015,,,,,,,
"014007","014007",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","BRYCE HOSPITAL                          ","1651 RUBY TYLER PARKWAY                 ",,"TUSCALOOSA                              ","AL                                      ","35404-2990                              ","TUSCALOOSA                              ",,,,,,,,,,98,35770,243,,34833,,584.919982910156,,6,,94,,,,,,,
